ident;dt_adhesion;nb_cart_2005m1;nb_cart_2005m2;nb_cart_2005m3;nb_cart_2005m4;nb_cart_2005m5;nb_cart_2005m6;nb_cart_2005m7;nb_cart_2005m8;nb_cart_2005m9;nb_cart_2005m10;nb_cart_2005m11;nb_cart_2005m12;montant_2005m1;montant_2005m2;montant_2005m3;montant_2005m4;montant_2005m5;montant_2005m6;montant_2005m7;montant_2005m8;montant_2005m9;montant_2005m10;montant_2005m11;montant_2005m12;nb_cart_2006m1;nb_cart_2006m2;nb_cart_2006m3;nb_cart_2006m4;nb_cart_2006m5;nb_cart_2006m6;nb_cart_2006m7;nb_cart_2006m8;nb_cart_2006m9;nb_cart_2006m10;nb_cart_2006m11;nb_cart_2006m12;montant_2006m1;montant_2006m2;montant_2006m3;montant_2006m4;montant_2006m5;montant_2006m6;montant_2006m7;montant_2006m8;montant_2006m9;montant_2006m10;montant_2006m11;montant_2006m12;nb_cart_2007m1;nb_cart_2007m2;nb_cart_2007m3;nb_cart_2007m4;nb_cart_2007m5;nb_cart_2007m6;nb_cart_2007m7;nb_cart_2007m8;nb_cart_2007m9;nb_cart_2007m10;nb_cart_2007m11;nb_cart_2007m12;montant_2007m1;montant_2007m2;montant_2007m3;montant_2007m4;montant_2007m5;montant_2007m6;montant_2007m7;montant_2007m8;montant_2007m9;montant_2007m10;montant_2007m11;montant_2007m12;sexe;IDF;age
632215;29NOV2004;0;0;150;0;0;0;100;0;100;0;0;0;0;0;43.5;0;0;0;31;0;31.4;0;0;0;0;100;0;0;0;0;0;100;0;0;0;200;0;31;0;0;0;0;0;31;0;0;0;63.4;0;0;0;0;0;300;0;0;0;0;0;0;0;0;0;0;0;94.2;0;0;0;0;0;0;1;0;20
632226;30NOV2004;140;0;0;200;0;0;150;0;0;200;0;0;41.2;0;0;62.4;0;0;46.5;0;0;62.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;200;0;0;0;200;0;0;0;0;0;0;0;62;0;0;0;62.4;0;0;0;0;0;0;0;1;1;31
632275;29NOV2004;0;0;0;0;0;0;0;50;0;0;0;0;0;0;0;0;0;0;0;15.5;0;0;0;0;100;0;0;0;0;100;0;0;0;0;0;100;31;0;0;0;0;31;0;0;0;0;0;31;0;0;0;0;200;0;0;0;0;0;0;0;0;0;0;0;62;0;0;0;0;0;0;0;1;1;18
632288;29NOV2004;0;0;0;0;250;0;0;0;0;0;0;100;0;0;0;0;78.9;0;0;0;0;0;0;31;0;120;0;0;0;0;0;0;0;0;250;0;0;38;0;0;0;0;0;0;0;0;79.3;0;0;0;0;0;0;0;0;0;0;0;250;0;0;0;0;0;0;0;0;0;0;0;79.1;0;1;1;37
632296;29NOV2004;0;0;0;80;0;10;80;0;60;0;0;150;0;0;0;25.2;0;3.1;24.8;0;19.2;0;0;46.5;0;0;0;0;0;0;0;80;0;0;0;160;0;0;0;0;0;0;0;25;0;0;0;52;0;0;0;0;0;0;0;160;0;0;0;0;0;0;0;0;0;0;0;49.6;0;0;0;0;1;1;36
632305;29NOV2004;0;0;0;0;0;130;0;0;0;0;0;0;0;0;0;0;0;40.7;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;22
632318;30NOV2004;0;0;0;200;0;0;0;0;0;200;0;0;0;0;0;63;0;0;0;0;0;63;0;0;0;200;0;0;0;0;200;0;0;0;0;200;0;63;0;0;0;0;62;0;0;0;0;62;0;0;0;0;200;0;0;0;0;0;0;200;0;0;0;0;62;0;0;0;0;0;0;62;1;0;19
632321;29NOV2004;0;0;200;0;0;0;0;0;0;200;0;0;0;0;63.2;0;0;0;0;0;0;62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;31;0;0;0;0;0;0;0;0;0;1;0;21
632322;29NOV2004;0;0;0;200;0;0;0;0;0;0;0;0;0;0;0;62;0;0;0;0;0;0;0;0;0;0;100;0;0;0;200;0;0;0;0;200;0;0;31;0;0;0;62;0;0;0;0;62;0;0;200;0;0;0;0;200;0;0;0;200;0;0;62;0;0;0;0;62;0;0;0;62;0;0;23
632323;29NOV2004;0;0;0;0;340;0;0;0;0;0;0;200;0;0;0;0;106;0;0;0;0;0;0;62;0;0;0;0;0;0;0;350;0;0;0;200;0;0;0;0;0;0;0;108.5;0;0;0;62.8;0;0;0;0;250;0;0;100;0;0;0;200;0;0;0;0;77.9;0;0;31;0;0;0;62;1;1;35
632341;29NOV2004;0;0;0;200;0;250;0;200;0;220;0;230;0;0;0;64;0;77.5;0;62;0;68.6;0;71.9;200;0;200;210;0;120;0;0;100;210;0;60;62;0;62;65.3;0;37.2;0;0;31;65.3;0;18.6;60;200;200;0;0;0;0;210;0;0;200;0;18.6;62;62;0;0;0;0;62;0;0;62;0;0;1;34
632372;29NOV2004;0;140;0;0;0;0;0;80;0;140;0;0;0;41.2;0;0;0;0;0;24.8;0;43.8;0;0;190;0;0;0;140;0;120;0;0;140;0;0;59.9;0;0;0;43.4;0;37.2;0;0;43.4;0;0;120;0;0;0;160;0;0;0;0;160;0;0;37.2;0;0;0;49.8;0;0;0;0;50;0;0;1;0;23
632383;29NOV2004;0;0;100;0;0;0;0;0;0;100;0;0;0;0;31.4;0;0;0;0;0;0;31.4;0;0;0;0;0;100;0;0;0;0;0;0;100;0;0;0;0;31.4;0;0;0;0;0;0;31.4;0;0;0;0;200;0;0;0;0;0;0;0;0;0;0;0;63;0;0;0;0;0;0;0;0;1;0;19
632430;29NOV2004;0;0;0;0;200;0;0;0;0;0;0;0;0;0;0;0;63.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;200;0;0;0;0;0;0;0;0;0;0;0;63;0;0;0;0;0;0;0;0;0;0;1;0;18
632452;29NOV2004;600;0;0;250;0;0;0;300;0;200;0;0;178.5;0;0;79.5;0;0;0;94.8;0;63;0;0;350;0;300;350;0;350;0;0;350;0;800;0;110.1;0;94;110.7;0;110.5;0;0;111.1;0;252.8;0;300;0;0;0;300;0;0;0;0;0;0;0;95.2;0;0;0;94.6;0;0;0;0;0;0;0;1;0;28
632467;29NOV2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;150;0;0;0;0;0;0;0;0;0;0;15.5;46.5;0;0;0;0;0;200;0;0;0;0;0;0;0;0;0;0;0;62.2;0;0;0;0;0;0;0;0;0;0;0;1;1;20
632498;29NOV2004;0;40;0;0;0;0;0;0;0;0;0;0;0;11.6;0;0;0;0;0;0;0;0;0;0;0;110;0;0;0;0;0;0;0;0;0;0;0;25.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;250;0;0;0;0;0;0;0;0;0;0;0;78.7;0;0;0;0;0;1;1;22
632499;29NOV2004;0;0;200;0;0;0;0;0;0;0;0;0;0;0;62;0;0;0;0;0;0;0;0;0;200;0;0;0;0;0;200;0;0;200;0;0;62;0;0;0;0;0;62;0;0;62;0;0;200;0;0;0;200;0;200;0;0;0;200;0;62;0;0;0;62;0;62;0;0;0;62;0;1;1;20
632529;29NOV2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;19
632545;30NOV2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;250;0;0;0;0;0;0;0;0;0;0;0;79.1;0;0;0;0;0;0;0;0;0;0;0;0;200;0;0;0;0;0;0;0;0;0;0;0;62;0;0;0;0;0;0;0;0;1;1;22
632574;30NOV2004;0;0;0;0;0;0;0;0;200;0;0;150;0;0;0;0;0;0;0;0;62.8;0;0;46.5;0;0;0;0;0;0;0;0;0;0;150;0;0;0;0;0;0;0;0;0;0;0;47.1;0;0;0;0;0;0;0;130;0;0;0;0;100;0;0;0;0;0;0;40.5;0;0;0;0;33.4;1;1;37
632584;30NOV2004;0;0;0;0;0;120;0;0;0;160;0;0;0;0;0;0;0;37.2;0;0;0;49.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;36
632600;29NOV2004;60;40;40;0;0;0;80;0;0;0;60;60;17.4;11.6;12.4;0;0;0;24.8;0;0;0;18.6;18.6;0;50;0;40;0;170;0;50;0;50;0;70;0;15.5;0;12.4;0;52.7;0;15.5;0;15.5;0;21.7;0;60;40;30;40;100;0;0;0;40;80;0;0;18.6;12.4;9.3;12.4;31;0;0;0;12.4;24.8;0;1;0;35
632643;29NOV2004;170;250;0;0;260;0;180;0;200;0;240;0;50.8;75.5;0;0;83;0;57.8;0;64.4;0;77;0;250;320;0;300;0;0;120;0;0;0;200;0;79.5;102.2;0;96;0;0;39.2;0;0;0;64.4;0;200;250;250;0;200;0;200;0;0;200;0;200;64.4;80.5;80.3;0;64.8;0;64;0;0;66;0;66.4;1;0;18
632687;30NOV2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;18
632754;29NOV2004;0;0;500;0;0;0;0;0;0;350;0;0;0;0;157.6;0;0;0;0;0;0;110.3;0;0;0;0;350;0;500;0;0;0;0;550;0;0;0;0;109.7;0;157.4;0;0;0;0;174.3;0;0;0;480;0;0;0;0;480;0;0;0;0;0;0;149.6;0;0;0;0;149.6;0;0;0;0;0;1;1;20
632758;30NOV2004;140;0;0;0;200;0;0;0;0;0;0;0;40.6;0;0;0;62;0;0;0;0;0;0;0;0;0;0;200;0;200;0;200;0;0;200;0;0;0;0;62;0;62;0;62;0;0;62;0;0;200;0;0;200;0;0;0;0;0;200;0;0;62;0;0;62.2;0;0;0;0;0;62.4;0;1;0;30
632764;30NOV2004;0;0;250;0;300;0;250;0;0;200;100;150;0;0;79.5;0;94.8;0;77.9;0;0;63.6;31.8;47.3;0;200;200;0;200;0;150;200;0;200;0;200;0;63;63.4;0;63.2;0;47.7;63.6;0;64;0;64.8;200;0;350;0;200;0;400;0;250;0;200;0;64.4;0;112.5;0;64;0;128;0;81.1;0;64.8;0;1;1;41
632786;30NOV2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;0;0;0;0;0;0;0;0;15.5;0;0;0;0;0;60;0;0;0;0;0;0;0;0;0;0;0;19;0;0;0;0;0;0;0;0;0;1;0;20
632833;29NOV2004;0;0;0;0;0;0;0;0;0;150;0;0;0;0;0;0;0;0;0;0;0;49.5;0;0;0;0;0;0;0;0;0;0;0;150;0;0;0;0;0;0;0;0;0;0;0;49.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22
632843;30NOV2004;200;0;200;200;0;200;200;0;200;200;0;200;58.3;0;58.6;63;0;62;62;0;62.2;62;0;62;0;200;200;0;200;200;0;200;200;0;200;200;0;62;62;0;62;62;0;62;62;0;62;62;0;200;200;0;200;200;0;200;0;200;200;0;0;62;62.8;0;63.2;63.2;0;62;0;63.6;62;0;1;1;48
632847;30NOV2004;200;0;200;200;0;200;0;200;0;200;0;200;58;0;58;62;0;62;0;62;0;62.4;0;62;200;0;200;200;0;0;0;0;200;0;210;250;62;0;62;62;0;0;0;0;62;0;65.3;77.5;0;290;220;180;0;0;100;0;200;200;0;70;0;89.9;68.2;55.8;0;0;31;0;62.4;62;0;21.7;1;0;25
632860;29NOV2004;0;80;0;60;0;0;100;0;0;0;0;50;0;23.5;0;18.6;0;0;31;0;0;0;0;15.5;100;0;0;100;0;0;0;0;0;0;100;0;31;0;0;31.2;0;0;0;0;0;0;31;0;0;70;0;0;0;100;0;0;0;10;100;0;0;21.7;0;0;0;31;0;0;0;3.1;31;0;1;0;44
632862;30NOV2004;0;0;0;0;0;100;0;0;0;0;100;0;0;0;0;0;0;31.8;0;0;0;0;31.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;18
632866;30NOV2004;200;0;0;200;0;200;0;0;200;300;100;200;59.8;0;0;63.6;0;62.8;0;0;62.8;94.8;31.4;62.8;0;210;200;400;0;250;0;0;400;0;200;0;0;65.1;62;126.4;0;78.3;0;0;126.2;0;64.6;0;250;0;200;220;300;0;0;200;160;250;200;300;79.5;0;62.4;69;94.6;0;0;62;52;79.5;64;95.4;0;1;35
632877;30NOV2004;0;0;150;0;0;0;200;0;0;0;0;0;0;0;43.5;0;0;0;62;0;0;0;0;0;0;0;0;200;0;0;0;250;0;0;0;0;0;0;0;62;0;0;0;77.5;0;0;0;0;0;200;0;0;0;0;0;0;0;200;0;0;0;62;0;0;0;0;0;0;0;62;0;0;1;0;21
632893;30NOV2004;0;250;0;0;80;0;200;0;0;190;0;0;0;75.5;0;0;24.8;0;63;0;0;59.7;0;0;110;0;80;120;0;0;120;0;150;0;0;150;34.9;0;25.2;37.6;0;0;37.6;0;46.9;0;0;47.1;0;150;0;150;150;0;150;0;0;150;0;0;0;46.7;0;46.9;46.9;0;46.9;0;0;47.3;0;0;1;0;49
632923;29NOV2004;150;0;0;150;0;0;0;0;200;0;0;200;43.5;0;0;47.1;0;0;0;0;63;0;0;63.6;0;150;0;100;0;100;0;0;0;200;0;100;0;47.7;0;32;0;31.6;0;0;0;64;0;31;200;0;50;100;150;0;0;0;0;150;250;0;63.4;0;15.9;32.2;47.9;0;0;0;0;48.3;80.3;0;1;1;34
632983;30NOV2004;0;0;0;100;0;0;0;0;170;0;0;0;0;0;0;32;0;0;0;0;53.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;200;0;0;0;0;0;0;0;0;0;0;0;63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;33
633003;30NOV2004;0;0;0;350;0;0;0;0;0;0;0;0;0;0;0;111.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;23
633016;30NOV2004;0;350;0;0;0;0;0;0;0;0;350;0;0;101.5;0;0;0;0;0;0;0;0;109.5;0;0;0;400;0;0;0;0;0;0;300;0;240;0;0;124;0;0;0;0;0;0;94;0;72.5;0;0;0;0;0;250;0;0;0;310;0;560;0;0;0;0;0;77.5;0;0;0;102.5;0;182;1;1;20
633038;30NOV2004;150;150;0;200;100;0;200;0;0;0;0;0;43.5;43.5;0;62;31;0;62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;0;0;0;0;0;0;0;0;15.5;0;50;50;0;0;0;50;0;0;0;0;0;0;15.5;15.5;0;0;0;15.5;0;0;0;0;0;0;1;1;29
633046;30NOV2004;0;150;0;200;0;0;200;0;0;0;200;0;0;43.5;0;63;0;0;63;0;0;0;62.2;0;0;0;200;0;0;0;0;200;0;0;0;250;0;0;62;0;0;0;0;62;0;0;0;79.5;0;0;0;200;0;0;0;0;0;200;0;0;0;0;0;62;0;0;0;0;0;64;0;0;1;0;37
633062;30NOV2004;200;0;0;0;0;250;0;0;0;350;0;0;59.8;0;0;0;0;79.5;0;0;0;112.7;0;0;0;0;350;0;0;0;200;0;250;0;250;0;0;0;113.1;0;0;0;64;0;79.5;0;80.1;0;200;0;0;200;300;0;0;0;250;0;600;0;65.6;0;0;64.4;95;0;0;0;79.9;0;191.8;0;1;0;44
633079;30NOV2004;0;0;0;350;0;0;200;0;20;0;200;0;0;0;0;109.7;0;0;63;0;6.6;0;63.6;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;32.2;0;0;0;0;0;0;300;0;0;0;90;0;0;0;0;0;0;0;95.2;0;0;0;29.7;0;0;0;0;0;0;0;1;0;23
633113;30NOV2004;0;0;0;200;0;0;0;0;0;0;0;0;0;0;0;62.6;0;0;0;0;0;0;0;0;0;200;0;0;0;0;0;0;0;0;0;200;0;62;0;0;0;0;0;0;0;0;0;63.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;18
633118;30NOV2004;0;100;0;0;150;0;100;0;100;0;100;0;0;29;0;0;47.3;0;31.4;0;31.4;0;31;0;0;150;0;0;0;150;0;0;150;0;0;0;0;46.5;0;0;0;46.5;0;0;46.7;0;0;0;150;0;0;100;0;0;100;0;100;100;0;100;47.3;0;0;31.4;0;0;31.2;0;31;31.2;0;31.4;1;1;25
633146;30NOV2004;150;200;0;200;0;200;0;250;0;200;0;200;44.1;58.6;0;63;0;62.4;0;78.7;0;62.6;0;62.6;0;0;0;0;200;0;0;0;0;0;0;0;0;0;0;0;63.2;0;0;0;0;0;0;0;200;0;200;0;0;200;0;200;0;0;0;0;63.4;0;62.6;0;0;62.4;0;62.6;0;0;0;0;1;0;29
633173;30NOV2004;0;0;0;0;0;0;100;200;0;0;0;0;0;0;0;0;0;0;31;62;0;0;0;0;0;0;0;0;0;0;150;200;0;0;310;0;0;0;0;0;0;0;46.5;62;0;0;95;0;100;300;0;300;0;300;0;250;0;200;0;300;31;93;0;94;0;93;0;77.5;0;62;0;95;1;0;27
633237;30NOV2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;23
633260;30NOV2004;0;50;230;200;0;0;0;160;0;0;0;0;0;15.4;72.9;63.4;0;0;0;50.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;20
633269;03DEC2004;0;0;0;0;0;0;0;0;0;0;0;300;0;0;0;0;0;0;0;0;0;0;0;95;0;0;0;0;0;0;0;200;0;0;0;200;0;0;0;0;0;0;0;62;0;0;0;62;0;0;0;0;0;0;0;200;0;0;0;0;0;0;0;0;0;0;0;62;0;0;0;0;0;1;23
633272;30NOV2004;100;0;0;120;100;0;0;0;0;0;90;0;29.6;0;0;38;31.8;0;0;0;0;0;28.1;0;300;0;0;200;0;0;0;200;0;0;250;0;93;0;0;63.2;0;0;0;62.8;0;0;78.7;0;200;0;200;0;200;0;0;200;200;0;0;200;62;0;62.4;0;62.8;0;0;62.8;63.6;0;0;62.8;0;0;36
633273;30NOV2004;150;0;0;0;0;0;0;0;0;0;0;0;43.5;0;0;0;0;0;0;0;0;0;0;0;200;0;0;0;0;300;0;0;0;0;300;0;62;0;0;0;0;93;0;0;0;0;93.6;0;0;0;0;0;200;0;0;0;0;60;0;100;0;0;0;0;62;0;0;0;0;18.6;0;31;1;0;27
633287;30NOV2004;150;0;150;0;150;0;0;200;0;0;0;200;44.4;0;47.5;0;47.3;0;0;63;0;0;0;63;0;160;0;0;200;0;0;0;200;0;0;0;0;50.6;0;0;63.8;0;0;0;63.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;31
633299;30NOV2004;0;0;0;300;0;0;0;0;0;0;250;0;0;0;0;94;0;0;0;0;0;0;77.7;0;0;0;0;0;0;0;0;0;0;0;200;0;0;0;0;0;0;0;0;0;0;0;62;0;0;0;0;400;0;0;0;0;0;0;0;0;0;0;0;124;0;0;0;0;0;0;0;0;1;1;20
633339;30NOV2004;0;0;0;0;200;0;0;0;0;0;0;0;0;0;0;0;63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;200;0;0;0;200;0;0;0;200;0;0;0;62;0;0;0;62;0;0;0;62;0;0;1;1;31
633342;30NOV2004;160;230;100;280;50;300;150;250;300;200;250;240;45;67.9;29;87.2;15.5;93;46.5;77.5;95.6;62.4;78.9;74.6;470;120;60;200;240;60;150;80;0;150;0;110;146.3;37.2;18.6;63.2;74.8;18.6;46.5;24.8;0;47.5;0;34.9;120;40;0;120;0;0;70;100;70;180;0;100;37.2;12.4;0;38;0;0;21.7;31;22.5;56.6;0;31;1;1;23
633349;30NOV2004;0;0;40;30;0;60;0;0;40;0;60;0;0;0;11.6;9.3;0;18.6;0;0;12.4;0;19;0;50;0;110;0;50;0;0;50;0;60;0;0;15.5;0;34.1;0;15.5;0;0;15.5;0;18.6;0;0;60;0;50;0;80;0;0;0;60;0;0;70;18.6;0;15.5;0;25;0;0;0;19;0;0;21.7;0;0;48
633355;30NOV2004;0;0;0;200;0;0;0;0;0;60;0;0;0;0;0;63.2;0;0;0;0;0;19.8;0;0;100;130;0;0;0;100;0;0;0;110;0;0;32;41.5;0;0;0;32;0;0;0;35.3;0;0;150;0;0;160;0;0;0;0;160;0;0;150;47.5;0;0;51.2;0;0;0;0;51;0;0;47.9;0;1;30
633381;30NOV2004;0;0;0;0;0;200;0;0;0;200;0;0;0;0;0;0;0;62;0;0;0;63.6;0;0;200;0;0;0;200;0;0;0;0;0;0;0;62;0;0;0;62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;200;0;0;250;0;0;0;0;0;0;0;0;65;0;0;79.3;1;0;19
633385;30NOV2004;0;0;200;0;0;0;0;0;310;0;80;100;0;0;62;0;0;0;0;0;97.3;0;24.8;31.8;0;100;60;100;0;240;0;0;0;0;200;0;0;31;18.6;31;0;75.2;0;0;0;0;62;0;300;0;0;0;0;300;0;0;0;240;0;0;93;0;0;0;0;94;0;0;0;76;0;0;0;0;27
633406;30NOV2004;450;0;450;450;450;0;0;0;0;0;0;250;136.5;0;131.1;139.9;140.1;0;0;0;0;0;0;77.5;400;630;0;50;0;600;0;600;650;600;0;0;124;186;0;16.5;0;186;0;186;201.9;186;0;0;0;600;0;700;0;800;0;800;0;800;0;0;0;186;0;219;0;248;0;248;0;248.8;0;0;0;1;19
633441;30NOV2004;0;0;0;0;400;0;0;0;400;0;0;0;0;0;0;0;127.6;0;0;0;129;0;0;0;600;0;0;0;0;0;400;0;0;300;0;0;190.4;0;0;0;0;0;126.4;0;0;94.4;0;0;0;0;400;0;0;0;350;0;0;0;250;0;0;0;127;0;0;0;110.7;0;0;0;79.7;0;0;1;21
633509;30NOV2004;0;100;0;0;200;0;100;0;150;250;0;200;0;29;0;0;62;0;31;0;46.5;77.7;0;62;0;200;0;200;200;200;0;200;200;200;200;200;0;62;0;62;62;62;0;62;62;62;62;62;0;200;200;200;0;200;200;200;0;200;200;0;0;62;62;62.2;0;62;62;62;0;62.8;62;0;0;1;19
633514;30NOV2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;200;0;0;0;0;0;0;0;0;0;0;0;62.6;0;0;0;0;0;0;0;1;1;20
633529;30NOV2004;0;200;0;0;0;300;0;0;0;250;0;0;0;58;0;0;0;93;0;0;0;78.9;0;0;200;0;200;0;0;200;0;0;0;200;0;0;62;0;62;0;0;62;0;0;0;62;0;0;0;0;200;0;0;0;0;200;0;0;0;0;0;0;62;0;0;0;0;62;0;0;0;0;1;1;28
633559;30NOV2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;27
633576;30NOV2004;0;0;0;0;200;0;0;0;0;0;0;200;0;0;0;0;62.4;0;0;0;0;0;0;62.4;0;0;200;0;200;0;0;0;0;0;0;0;0;0;63.2;0;63.2;0;0;0;0;0;0;0;0;200;0;0;0;0;0;0;0;200;0;0;0;63.4;0;0;0;0;0;0;0;63.2;0;0;1;1;22
633593;30NOV2004;200;0;0;0;200;0;0;0;200;0;0;0;60.4;0;0;0;64;0;0;0;64.2;0;0;0;0;200;0;0;0;0;0;0;0;0;0;0;0;64.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;31.4;1;0;21
633602;30NOV2004;0;0;0;0;0;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;9.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;18
633611;30NOV2004;260;250;0;340;250;0;0;240;0;380;100;280;77.8;74.6;0;107.4;78.5;0;0;74.4;0;120;31;86.8;0;230;300;100;270;80;390;240;0;460;180;80;0;63.2;95;31.8;85.7;24.8;123.3;76.6;0;145.4;59.2;24.8;220;200;220;300;300;120;220;270;340;250;130;180;68.8;63.6;69.8;95.4;95.4;39.6;68.6;82.6;111.4;80.3;42.5;56.6;0;0;32
633650;30NOV2004;0;80;0;0;0;0;0;0;0;0;0;60;0;23.2;0;0;0;0;0;0;0;0;0;18.6;0;0;0;0;0;0;0;60;0;0;0;0;0;0;0;0;0;0;0;18.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24
633707;30NOV2004;40;110;50;90;0;0;40;0;0;40;60;0;11.6;32.2;15.1;28.7;0;0;12.8;0;0;12.4;19.2;0;40;0;0;50;0;0;0;0;40;0;80;0;12.4;0;0;15.5;0;0;0;0;12.8;0;24.8;0;0;0;0;0;80;0;110;0;0;0;70;80;0;0;0;0;24.8;0;34.1;0;0;0;21.7;24.8;0;0;32
633716;30NOV2004;100;0;0;600;0;0;0;0;250;0;0;0;29.9;0;0;187.6;0;0;0;0;78.7;0;0;0;200;0;200;0;200;0;0;200;0;0;0;200;62.6;0;62.6;0;63.2;0;0;62.6;0;0;0;63.4;100;100;0;0;200;0;0;200;0;200;0;0;31.4;31.4;0;0;63.2;0;0;62.4;0;63.2;0;0;1;1;27
633719;30NOV2004;0;0;0;0;0;0;300;0;0;0;0;0;0;0;0;0;0;0;95;0;0;0;0;0;0;0;0;0;0;0;200;0;0;0;0;0;0;0;0;0;0;0;62.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;26
633740;30NOV2004;150;0;0;0;0;0;0;0;0;0;0;0;43.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;19
